Sentiment,L1 Cluster ID,L1 Cluster,L1 Phrase Count,L1 Review Count,L1 Rating (Phrase),L1 Rating (Review),L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Review Count,L2 Rating (Phrase),L2 Rating (Review),L3 Cluster ID,L3 Cluster,L3 Cluster Phrase,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Flag,Review,sim
Positive,P4L1I2,Emotional,486,458,4.444444444,4.44650655,P4L2I5,Sentiment,249,236,4.43373494,4.451271186,P4L3I23,holy,holy grail,34,33,4.242424242,4.176470588,P4L4I546,Love this holy grail,P4R126,5,2022-03-22 00:00:00,P+,"Love!!!!

Love this holy grail!!! It leaves the skin so soft and not oily. It’s very hydrating. The only cream that has truly worked on my skin.",10
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I80,go,redness gone,32,31,4.516129032,4.53125,P4L4I397,redness has gone down significantly,P4R92,5,2022-04-27 00:00:00,P+,"Calms down redness!

I have extremely dry skin with a lot of redness from rosacea. After a few days of using this my skin felt much more hydrated and my redness has gone down significantly! I love that it absorbs into my skin and isn't greasy. It's a win for me!",23
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I80,go,redness gone,32,31,4.516129032,4.53125,P4L4I1487,Redness gone,P4R420,2,2021-02-10 00:00:00,P+,"immediate results so happy

I’ve only been using this for a few weeks now but I gotta say I saw immediate results. Redness gone, skin glowing, and my skin is fuller and plump. Had a nice delicate smell and soaks into the skin very fast. Not to mention the unbelievable amount of product you get for the price!",1
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I80,go,redness gone,32,31,4.516129032,4.53125,P4L4I1186,redness goes away,P4R321,5,2021-05-26 00:00:00,P+,"No regrets

AMAZING. I have very dry skin in the winter and this magical repair cream works wonders. It creates a nice shield that locks in moisture and keeps my skin hydrated all day. My boyfriend even uses it! He gets a rash on the back of his neck that gets irritated and red and when he puts this cream on all the redness goes away. I will use this product for the rest of my life! My favorite first aid beauty product hands down.",7
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I80,go,redness gone,32,31,4.516129032,4.53125,P4L4I3721,skin was always red,P4R184,5,2022-01-18 00:00:00,P+,"changed my skin

My skin was always red and I had a lot of white heads and I couldn’t get rid of it - I started using panoxyl face wash (leave it on for at least a minute) and this moisturizer and I swear my skin completely changed",15
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I80,go,redness gone,32,31,4.516129032,4.53125,P4L4I3737,Redness and irritation is gone,P4R314,5,2021-06-06 00:00:00,P+,"Amazing! Must try moisturizer.

I have combination/sensitive/dehydrated skin. I have tried what feels like every moisturizer from $5-$130. I have only been using this for 2 weeks and my skin is perfect. Redness and irritation is gone, hydration is balanced and my congested pores are looking better!! 
This is the only moisturizer I will use!",19
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I72,sensitive,sensitive,18,18,4.555555556,4.555555556,P4L4I31,sensitive,P4R3,4,2022-11-17 00:00:00,P+,"A must have for sensitive skin, till you react!

When I used the product for many months, I didn't have any issues and it did moisturize well. I even used it on my baby's skin and it helped. However, after a few months, it felt like I got sensitive to one of the ingredients (probably the eucalyptus) and got pimples on and off when using the product. Also, after a point I felt like it didn't leave me moisturized for a few hours later, just right after. I think it might be a hit or miss.",0
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I72,sensitive,sensitive,18,18,4.555555556,4.555555556,P4L4I31,sensitive,P4R342,5,2021-04-28 00:00:00,P+,"Whipped goodness for my skin!!

I have sensitive, combination/oily skin and I was looking for a moisturizer for winter to keep my skin from drying out. I absolutely love how this absorbs into the skin without looking greasy at all!! You can feel the moisture and hydration that it provides because your skin feels supple. I use this as a night cream or a day cream when I'm not stepping outside (it doesn't have spf). Would totally recommend for someone looking for a good winter time hydration!!",0
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I72,sensitive,sensitive,18,18,4.555555556,4.555555556,P4L4I1135,sensitivity,P4R309,5,2021-06-22 00:00:00,P+,"HELPED MY SKIN SO MUCH

I have struggled with dry skin, redness, sensitivity, and some cystic acne since becoming a mommy. My skin changed so much over the course of my pregnancies and it’s been hard to find a moisturizer that doesn’t upset my sensitive skin. FINALLY!!! I found this product and it has been so freaking wonderful. Moisturizes my skin like no other product I’ve ever used. Love using it morning and night. Have noticed that this is helping to reduce the redness on my cheeks, chin, and forehead. Even my husband noticed how nice my skin is looking! Can’t say enough good things about this moisturizer...will continue to purchase!",3
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I72,sensitive,sensitive,18,18,4.555555556,4.555555556,P4L4I663,"sensitive, dry",P4R166,3,2022-02-02 00:00:00,P+,"Saving grace for dry sensitive acne skin

Everyone's acne and skin in general is very different and reacts differently to every product, but this moisturizer has been an absolute game changer for my extremely sensitive, dry, acne prone skin! I have tried basically every moisturizer out there and every single one has broke me out. This one did not break me out at all and is so soothing and hydrating to my sensitive skin and leaves it so soft. I read some other reviews about the reformulation of this product and the addition of eucalyptus oil which irritates some sensitive skin, and I will say it's definitely in there and does smell like it could irritate severely sensitive skin. Mine did totally fine but I do see how it could irritate some skin. Overall though, I highly HIGHLY recommend giving this a try for dry, acne prone skin! It has changed everything for me and is helping my skin get to a much more comfortable and healing state. A super good price too for how big of a container it is! A little goes a long way.",5
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I72,sensitive,sensitive,18,18,4.555555556,4.555555556,P4L4I1057,xtremely sensitive,P4R284,5,2021-08-31 00:00:00,P+,"THE BEST

I have extremely sensitive, acne-prone, combination skin. I had been using this for a while for dry winter hands but gave it a shot for use on my face and I’ve never looked back. This has been my night cream for years and it’s the best I’ve ever used. Calms irritation, doesn’t break me out, intensely moisturizing. After moving to the desert from the Pacific Northwest I’ve started using this as my day cream as well and I couldn’t be happier. The big tube lasts me at least 6 months. Buy the big tube! Your wallet and skin will thank you.",9
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I48,moisturize skin,moisturize my skin,22,22,4.363636364,4.363636364,P4L4I617,skin soooo moisturized,P4R149,5,2022-02-24 00:00:00,P+,"Bomb!!!!

I’ve tried a lot of moisturizers but this one will forever be my go to.!! This keeps my skin soooo moisturized. When i put it on at night and wake up, its like i just did my skincare rouitine!!",17
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I48,moisturize skin,moisturize my skin,22,22,4.363636364,4.363636364,P4L4I1047,really moisturized my skin,P4R281,4,2021-09-09 00:00:00,P+,"Amazinggggg

I very dry, sensitive skin and this moisturizer really moisturized my skin. I usually wake up very flaky, but when I use this I don't. I also think that it is a great price. A lot of moisturizers are really expensive but you are getting a big tub that will last you forever for $36!! My holy grail!!!!!!",8
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I48,moisturize skin,moisturize my skin,22,22,4.363636364,4.363636364,P4L4I1089,moisturize my dry face pretty well,P4R295,5,2021-07-24 00:00:00,P+,"Seborrhoeic Dermatitis Burned at First!

I used to always only use gel moisturizers but this winter my skin was especially dry, I was reapplying my gel moisturizers at least every hour so I decided to try this heavier cream moisturizer since I heard so many reviews about it and the first ingredient is oat which is soothing to eczema (which is what I have.) At first when I applied it to my face it burned a little bit, I also noticed an allergy reaction on my cheek, I think the eucalyptus extract may have caused it. However, I didn’t want to give up on it just yet so I kept on using it. I’d say it did moisturize my dry face pretty well and didn’t irritate the areas where I have seborrhoeic dermatitis, it did burn a little bit at first but after using it for a week there’s just a tingle and my allergy reaction finally went away so I will keep on using it. If you don’t have sensitive skin but skin that’s dry then I highly recommend!",20
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I48,moisturize skin,moisturize my skin,22,22,4.363636364,4.363636364,P4L4I1064,Great moisturizer for sensitive skin,P4R288,1,2021-08-17 00:00:00,P+,"Perfect Moisturizer that Melts Into Your Skin

Great moisturizer for sensitive skin. Is hydrating but I wouldn't say it's the most hydrating. It's the perfect moisturizer if you're looking for something that just melts into your skin and you don't want anything heavy.",20
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I48,moisturize skin,moisturize my skin,22,22,4.363636364,4.363636364,P4L4I1137,Moisturizes my skin like no other product,P4R309,5,2021-06-22 00:00:00,P+,"HELPED MY SKIN SO MUCH

I have struggled with dry skin, redness, sensitivity, and some cystic acne since becoming a mommy. My skin changed so much over the course of my pregnancies and it’s been hard to find a moisturizer that doesn’t upset my sensitive skin. FINALLY!!! I found this product and it has been so freaking wonderful. Moisturizes my skin like no other product I’ve ever used. Love using it morning and night. Have noticed that this is helping to reduce the redness on my cheeks, chin, and forehead. Even my husband noticed how nice my skin is looking! Can’t say enough good things about this moisturizer...will continue to purchase!",24
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I85,moisture,locks in moisture,14,11,4.909090909,4.928571429,P4L4I716,actually hold some moisture,P4R183,5,2022-01-19 00:00:00,P+,"I first found this about two years ago

I’m glad I found it again! It feels great. I have eczema on may face and this is one thing that feels light and like it actually hold some moisture.",15
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I85,moisture,locks in moisture,14,11,4.909090909,4.928571429,P4L4I1184,locks in moisture,P4R321,5,2021-05-26 00:00:00,P+,"No regrets

AMAZING. I have very dry skin in the winter and this magical repair cream works wonders. It creates a nice shield that locks in moisture and keeps my skin hydrated all day. My boyfriend even uses it! He gets a rash on the back of his neck that gets irritated and red and when he puts this cream on all the redness goes away. I will use this product for the rest of my life! My favorite first aid beauty product hands down.",0
Positive,P4L1I2,Emotional,486,458,4.444444444,4.44650655,P4L2I2,Brand,70,64,4.485714286,4.5,P4L3I6,aid,Thanks First Aid Beauty,19,18,4.555555556,4.578947368,P4L4I283,consistently happy with First Aid Beauty,P4R65,5,2022-06-14 00:00:00,P+,"Quality Face Cream

I am consistently happy with First Aid Beauty products. Good quality, does the job.",21
Positive,P4L1I2,Emotional,486,458,4.444444444,4.44650655,P4L2I2,Brand,70,64,4.485714286,4.5,P4L3I6,aid,Thanks First Aid Beauty,19,18,4.555555556,4.578947368,P4L4I1455,love First Aid Beauty,P4R412,3,2021-02-21 00:00:00,P+,"Definitely not hydrating. At all.

This product confuses me. When I read the words “intense hydration”, I expected exactly that. This moisturizer is not hydrating at all. I love First Aid Beauty and own a lot of their products, but I don’t think they necessarily cater to really dry skin types. I do think this moisturizer is great for sensitive skin and it definitely felt like it was soothing/healing to my skin, but I just need more hydration. This would be great for normal to oily skin types. I ended up returning it and repurchased another jar of Tatcha Dewy Skin cream.",6
Positive,P4L1I2,Emotional,486,458,4.444444444,4.44650655,P4L2I2,Brand,70,64,4.485714286,4.5,P4L3I6,aid,Thanks First Aid Beauty,19,18,4.555555556,4.578947368,P4L4I752,LOVE this one from First Aid Beauty,P4R193,5,2022-01-11 00:00:00,P+,"Worth the Try

I used my points for a trial size version of this to try it out because I was spending $50 on GlamGlow’s moisturizer and I did not feel or see my skin being moisturized. I LOVE this one from First Aid Beauty and I will definitely be buying the full size version when the trial size tube runs out (which should last me a while!) Since using this, I have had less flaky skin and dry patches and I can FEEL the difference as well. I have super sensitive skin so I was worried about it breaking me out, but it hasn’t at all. I’m so glad I gave this a try.",16
Positive,P4L1I2,Emotional,486,458,4.444444444,4.44650655,P4L2I2,Brand,70,64,4.485714286,4.5,P4L3I6,aid,Thanks First Aid Beauty,19,18,4.555555556,4.578947368,P4L4I1007,First Aid Beauty product delivers,P4R272,1,2021-10-04 00:00:00,P+,"Great product that delivers results

First Aid Beauty product delivers— I have eczema and have to use a steroids to tame it, and the ultra hydration helps keep it at bay.  I testify to it not causing more outbreaks on body or face.  My toddler son however broke out from this so maybe not safe for children.",24
Positive,P4L1I2,Emotional,486,458,4.444444444,4.44650655,P4L2I2,Brand,70,64,4.485714286,4.5,P4L3I6,aid,Thanks First Aid Beauty,19,18,4.555555556,4.578947368,P4L4I1182,first aid beauty product hands down.,P4R321,5,2021-05-26 00:00:00,P+,"No regrets

AMAZING. I have very dry skin in the winter and this magical repair cream works wonders. It creates a nice shield that locks in moisture and keeps my skin hydrated all day. My boyfriend even uses it! He gets a rash on the back of his neck that gets irritated and red and when he puts this cream on all the redness goes away. I will use this product for the rest of my life! My favorite first aid beauty product hands down.",30
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I87,irritation,reducing irritation,19,19,4.631578947,4.631578947,P4L4I976,skin is around a lot of irritation,P4R261,5,2021-10-29 00:00:00,P+,"great moisturizer!

I have been having a lot of problems with my skin lately, working at an animal hospital we are wearing our masks and sweating in them. My skin is around a lot of irritation being around and handling pets all the time. This moisturizer has done amazing things to my skin. All of the dryness and irritation is gone, and since I have sensitive skin-this didn’t cause any breaks outs or irritation. It is a very thick moisturizer, but absorbs really nicely into dry skin. It also pairs really well with hydraulic acid and the a good quality face oil, I haven’t had any reaction with combining it with other skincare products. It really leaves skin feeling hydrated and smooth without clogging pores.",21
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I87,irritation,reducing irritation,19,19,4.631578947,4.631578947,P4L4I1201,skin irritations,P4R327,5,2021-05-19 00:00:00,P+,"Best Moisturizer I’ve used

I use this daily. It’s the best moisturizer I have found for my dry skin. I recently  started using  Retin A and I layer this over it. It’s also great for any skin irritations. If my kids have a little rash I put this on it and instantly soothes.",7
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I87,irritation,reducing irritation,19,19,4.631578947,4.631578947,P4L4I1245,pain/irritation,P4R343,5,2021-04-28 00:00:00,P+,"Holy grail for accutane side effects!

I’ve only used it for one night, but OMG it has worked so fast in relieving the pain/irritation and dryness on my face. The skin around my eyes was dark/very irritated so I patted some around my eyes and WOW I see and feel a huge difference. If you are on accutane or any acne treatment that dries out your skin and sensitizes your skin please try this. It has only one active ingredient (colloidal oatmeal), so you don’t have to worry about any irritation or burning.",7
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I87,irritation,reducing irritation,19,19,4.631578947,4.631578947,P4L4I1437,irritated,P4R405,5,2021-03-03 00:00:00,P+,"LIFESAVING PRODUCT

This cream quite literally saved my skin.  I had overused my retinol gel because I stupidly didn't look into how to use it properly, and my skin, which is normally oily, became so parched and dehydrated that it was peeling.  My whole face became incredibly sensitive, so much so that my typical gel moisturizer was making my face sting.  The skin on my eyelids were red, irritated and peeling, and my undereyes could not even tolerate concealer.
This cream truly provides ""Intense Hydration"", but is also super lightweight and doesn't leave you feeling greasy.  The colloidal oatmeal really is soothing to my hypersensitivity.
After I purchased it (and had stopped using the retinol for 2 days), I applied a thick layer all over my face and continued to reapply every two hours.  It has been less than 24 hours and my skin is no longer stinging, my eyelids have stopped peeling and turning red, and my undereyes are plump.
I am excited to use it on the rest of my body, and can imagine that it is great for fake tan!",12
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I87,irritation,reducing irritation,19,19,4.631578947,4.631578947,P4L4I1354,reduced the amount of irritation,P4R379,5,2021-03-25 00:00:00,P+,"A “MUST HAVE” FOR MY FAMILY

I am so glad I bought this product! The first thing I noticed was the texture. It’s unbelievably light, smooth, airy, and soft. It’s unlike any other cream I have ever felt and it feels amazing on the skin. A little of this cream goes a long way and I find it to be excellent for use on arms, legs, face, elbows, heels... anywhere! It’s super duper hydrating and my skin instantly looks and feels so moisturized and relieved. My husband and I have been so grateful for this product and have been practically bathing in this lately because of the effect the colder, drier weather has had on our skin. Lotions just haven’t done the trick for us and this cream is a lifesaver! My two year old daughter has eczema and I have been putting this on her eczema patches because this cream advertises as being a good source of relief for such skin conditions. This product has greatly reduced the amount of irritation on her skin and has been such an amazing alternative to “harsher” creams and medicated ointments. This deserves every five star review it has received and I am so excited I finally tried this product! Will definitely be a staple “must have” in our home from now on!",15
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I89,rash,horrible rash,13,12,5,5,P4L4I3729,used it everyday on my heat rash,P4R215,5,2021-12-21 00:00:00,P+,"A LIFESAVER

I have extremely sensitive skin and never try anything new unless absolutely necessary. I also developed a bad case of perioral dermatitis from mask wearing this past year and was on a 6 week regimen of oral and topical antibiotics. We were preparing for a vacation to Hawaii and I was concerned about my skin and what would happen with the stricter outdoor mask regulations along with the change in climate (we live in AZ). Luckily I had this cream with me! I developed a really bad heat rash on my face in two different places  (I think the humidity with the mask was disastrous for me-my skin is use to the desert! ) it was so RED, itchy and bumpy! On a whim I tried this ultra repair cream and it instantly took the redness out and gave me relief! I was amazed! It worked wonders on the little sunburn I got on my shoulders the first day too! I used it everyday on my heat rash while we were on vacation -I would have been miserable without this little lifesaver!",25
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I89,rash,horrible rash,13,12,5,5,P4L4I1414,had a horrible rash,P4R401,5,2021-03-05 00:00:00,P+,"Works great and I’m in love with the smell

I bought this cream while I was out shopping and I had a horrible rash on my arm. I put this on and the rash disappeared immediately, I was surprised that it work almost instantly. I works great and I love love love the smell!!",6
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I89,rash,horrible rash,13,12,5,5,P4L4I1202,ave a little rash,P4R327,5,2021-05-19 00:00:00,P+,"Best Moisturizer I’ve used

I use this daily. It’s the best moisturizer I have found for my dry skin. I recently  started using  Retin A and I layer this over it. It’s also great for any skin irritations. If my kids have a little rash I put this on it and instantly soothes.",9
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I89,rash,horrible rash,13,12,5,5,P4L4I3752,rash disappeared,P4R424,5,2021-02-06 00:00:00,P+,"Helps with rashes!!!!

I recently tried this product after breaking out in an unexpected rash from a new toner I tried. Within 4-5 days after using it in the day & at night, the rash disappeared and my skin went back to normal! I struggle with acne prone/sensitive skin and this didn’t bother me at all! I definitely recommend it!",14
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I14,Allergy,198,180,3.484848485,3.477777778,P4L3I97,pimple,is that it peels,50,44,2.704545455,2.64,P4L4I29,eucalyptus) and got pimples,P4R3,4,2022-11-17 00:00:00,N-,"A must have for sensitive skin, till you react!

When I used the product for many months, I didn't have any issues and it did moisturize well. I even used it on my baby's skin and it helped. However, after a few months, it felt like I got sensitive to one of the ingredients (probably the eucalyptus) and got pimples on and off when using the product. Also, after a point I felt like it didn't leave me moisturized for a few hours later, just right after. I think it might be a hit or miss.",19
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I14,Allergy,198,180,3.484848485,3.477777778,P4L3I97,pimple,is that it peels,50,44,2.704545455,2.64,P4L4I439,is that it peels,P4R99,3,2022-04-14 00:00:00,N-,"Not working

I'm disappoint that this didn't work for me. I don't feel like my face is moisturized and gives that look of a moisturized face. But the number one problem that I have with this product is that it peels. I can't wear make-up or a lightweight sunscreen without it peel. Thankfully I just very recently bought it and willing be returning it for something else.",0
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I14,Allergy,198,180,3.484848485,3.477777778,P4L3I97,pimple,is that it peels,50,44,2.704545455,2.64,P4L4I437,clogs my pores,P4R98,5,2022-04-16 00:00:00,N-,"Perfect thick moisturizer

Love love love this moisturizer. It is perfect for my skin in the dry, winter climate where I live because it is VERY thick. I usually only use this at night because if I use it everyday, I think it clogs my pores and I notice an increase in blackheads. Only using it at night has resolved that problem.",12
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I14,Allergy,198,180,3.484848485,3.477777778,P4L3I97,pimple,is that it peels,50,44,2.704545455,2.64,P4L4I431,sad and full of acne,P4R97,2,2022-04-17 00:00:00,N-,"sad and full of acne

Really sad to say that it made me break like nothing ever has!! I’ve never felt so insecure :(
It took me a while to realize that the burning I was feeling was not good because my face usually burns a lot during the winter because of how dry it is. 20 days into use it the burning never stopped. That’s when I connected the dots to my recent abnormal breakout. 
I give it two stars because my worked wonders on my girlfriend face! She loves it and it is helping her dryness. :)",17
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I14,Allergy,198,180,3.484848485,3.477777778,P4L3I97,pimple,is that it peels,50,44,2.704545455,2.64,P4L4I1173,with inflammatory acne,P4R318,5,2021-05-29 00:00:00,N-,"Not what I expected

I initially got this product as a sample and loved it, it worked well with my skin. So I bought the full size of the product, however, once I began using it regularly my skin had a very bad reaction to it. My cheeks broke out with inflammatory acne, the worst breakout I’ve had since middle school. If you have acne-prone skin, this product is definitely not for you/use on your face",18
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I76,dry patch,dry patches,38,38,4.631578947,4.631578947,P4L4I239,dry patches on my eyes and cheeks,P4R53,5,2022-07-11 00:00:00,P+,"SIMPLY THE BEST

This is a 10/10. I prefer the bottle formulation over the tub. I suffer from severe eczema and dry patches on my eyes and cheeks and this literally healed it in less than 2 days!!! It’s literally a miracle. Absolutely fabulous for dry sensitive skin. I’ve tried it all and this has to be the best.",22
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I76,dry patch,dry patches,38,38,4.631578947,4.631578947,P4L4I756,dry patches,P4R193,5,2022-01-11 00:00:00,P+,"Worth the Try

I used my points for a trial size version of this to try it out because I was spending $50 on GlamGlow’s moisturizer and I did not feel or see my skin being moisturized. I LOVE this one from First Aid Beauty and I will definitely be buying the full size version when the trial size tube runs out (which should last me a while!) Since using this, I have had less flaky skin and dry patches and I can FEEL the difference as well. I have super sensitive skin so I was worried about it breaking me out, but it hasn’t at all. I’m so glad I gave this a try.",0
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I76,dry patch,dry patches,38,38,4.631578947,4.631578947,P4L4I1429,dry spots,P4R403,5,2021-03-04 00:00:00,P+,"Smooth like silk

This is seriously the greatest moisturizer.  It goes on smooth, like you're putting cashmere on your face and spreads really well.  I put it on after a couple drops of pure squalane oil and the two mesh wonderfully.  I do have ever-so-slightly dry spots and oily skin, and this does the trick.  It somehow evens the texture of my skin so no more dry spots or flakes, and no lotion clumping either.  

It doesn't have a scent as far as I can tell, and I appreciate that as my nose is very sensitive and certain strong scents can make my asthma act up.  I also really love their campaign to put an end to student debt ♡  I want to see that sort of thing on more products, especially more of the luxury brands. 

Overall, this is my new go-to.  If I had any request it's that they made a giant value size for the entire body.",5
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I76,dry patch,dry patches,38,38,4.631578947,4.631578947,P4L4I826,No dry patches for him,P4R220,3,2021-12-11 00:00:00,P+,"Dry Skin Miracle

Life changing! I have super sensitive and extremely dry skin. Almost every skin care I have ever tried made my skin bright red and itchy, but this ultra repair night cream with the oat toner is a life saver. In 3 months, I have gone from skin that looked like scales to smooth, plump, soft skin.  If I get lazy and don’t wash my face one day, I feel the dryness returning. So, I have to be consistent. But, I’m so thankful to finally find something for my nightmare skin! 

I also put this on my son’s eczema prone skin on his face. No dry patches for him either.",11
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I76,dry patch,dry patches,38,38,4.631578947,4.631578947,P4L4I680,reduction in spots.,P4R172,5,2022-01-30 00:00:00,P+,"Highly recommended, Worth the money

I have ordered this face cream again and again. Not only me, my husband also uses it. We love this product! It makes the skin clearer than before. We have seen reduced acne and reduction in spots. Highly recommended.",16
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I34,feel hydrate,skin feel so hydrated,23,23,4.608695652,4.608695652,P4L4I47,feel hydrated,P4R5,5,2022-10-30 00:00:00,P+,"hydration is key

love this moisturizer, i use it as my morning moisturizer and makes me feel hydrated",8
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I34,feel hydrate,skin feel so hydrated,23,23,4.608695652,4.608695652,P4L4I1395,skin feel so hydrated,P4R395,3,2021-03-12 00:00:00,P+,"Sooo Nice

This cream makes my skin feel so hydrated. I’m currently using Differn Gel so it’s making my skin a little dry and irritated. This product completely stopped the dry irritated feeling. I will definitely purchase again!",0
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I34,feel hydrate,skin feel so hydrated,23,23,4.608695652,4.608695652,P4L4I711,skin feels so hydrated,P4R181,2,2022-01-22 00:00:00,P+,"WINTER TIME MUST HAVE!!

It has finally become cold and dry where I live, so I bought this as a moisturizer and OML am I glad!! It is truly amazing and my skin feels so hydrated after. A little goes a long way as well, which is also nice.

I would like to note that when I put it on, it has a slight tingling feeling. This didn’t alarm me because I have reactive skin. Even with the tingling, my face never got red or irritated.",1
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I34,feel hydrate,skin feel so hydrated,23,23,4.608695652,4.608695652,P4L4I3743,skin feels so hydrate,P4R348,5,2021-04-26 00:00:00,P+,"New Favorite Moisturizer

best product EVER! 
I have super dry skin and i got this for christmas and absolutely LOVE it! 
My skin feels so hydrated and healthy i can’t recommend it enough",2
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I34,feel hydrate,skin feel so hydrated,23,23,4.608695652,4.608695652,P4L4I476,but feels hydrating,P4R107,5,2022-04-08 00:00:00,P+,"AMAZING

my favorite moisturizer! for a while i had really painful dry patches and acne and it helped with both. I also like how it doesn’t make me too shiny in the morning but feels hydrating.",9
